DE_gene,logFC,AveExpr,t,P.Value
MSTRG.1780|RUSC1,0.29488584,3.275387139,1.817979289,0.09968749
ENSG00000048342,0.955932036,1.230636735,2.758990331,0.020508147
MSTRG.4801|NARS2,-0.191229902,3.957751106,-1.699458496,0.120667163
MSTRG.18393|GNAI2,0.295210909,5.72026672,1.641094686,0.132406224
MSTRG.5839|ACVRL1,0.231496225,4.389593725,1.66966093,0.126537853
MSTRG.242|FBXO6,-0.378477547,2.754895797,-1.951359492,0.080132809
MSTRG.10570|ZC3H18,-0.210067372,3.955089244,-1.703073741,0.119971905
MSTRG.9511|MMP25-AS1,0.974874449,1.359777698,2.610736754,0.026394906
MSTRG.20948|WDR41,-0.196992882,3.988680686,-1.700380872,0.120489432
MSTRG.2373|GTF2IP20,-0.391460983,2.701104256,-1.965661255,0.078263849
MSTRG.21820|SQSTM1,-0.266110269,8.565481703,-1.712419279,0.118191426
MSTRG.344|RP5-1126H10.2|UBR4,-0.185901143,7.059964388,-1.669393462,0.126591696
MSTRG.12879|ZNF407,-0.269561481,3.111879646,-1.834541971,0.097038608
MSTRG.11769|ABI3,0.734636267,0.539736979,3.205559426,0.009630665
MSTRG.1879|USP21,-0.214774665,3.783212989,-1.712319918,0.11821023
MSTRG.6133|RAB21,-0.191495888,5.89627595,-1.639988506,0.1326383
ENSG00000171208,0.680879061,1.579196696,2.45623875,0.03432734
MSTRG.5738|SENP1,0.455058052,2.389185084,2.060731854,0.066847385
MSTRG.13824|AXL,0.452639007,3.733656084,1.746933736,0.111821944
MSTRG.19161|LXN,0.945698446,1.390160854,2.367778807,0.039886062
MSTRG.4681|ARHGEF17,0.322883974,4.396055083,1.658745459,0.12875204
MSTRG.21400|KDM3B,-0.150437422,5.923983494,-1.641003204,0.132425403
MSTRG.23411|CCDC126,-0.335268982,2.264064459,-2.122799472,0.060268193
MSTRG.23824|FGL2,0.441495591,3.888164046,1.729799105,0.114943932
MSTRG.15549|XIRP2,-0.326214829,11.37094305,-1.78418922,0.105299435
MSTRG.9546|SRL,-0.620133067,8.676678556,-1.711176396,0.118426826
ENSG00000156535,0.747699912,2.348998405,2.045072774,0.068612336
MSTRG.14576|YIPF4,-0.202080227,4.73011205,-1.641273931,0.132368652
MSTRG.9719|RP11-958N24.2,-0.232153496,3.356398113,-1.811656521,0.100716176
MSTRG.21739|KIAA1191,-0.193678133,5.755760272,-1.634528593,0.133789135
MSTRG.2361|HLX,0.689219072,1.854808264,2.252928098,0.048433296
MSTRG.1635|FAM63A,-0.300820076,3.196963926,-1.807326263,0.101426325
MSTRG.16024|ABCB6|ATG9A,-0.200850664,6.801917667,-1.6555809,0.129400449
MSTRG.4610|TPCN2,-0.430020407,2.463464405,-2.057317343,0.067228517
MSTRG.20257|ELMOD2,0.290841377,2.664844202,1.946293282,0.080804865
NGFR,1.897305996,0.830810444,3.031191443,0.012921002
MSTRG.10823|NUP88,0.170895279,4.4678252,1.651693522,0.130200977
MSTRG.8672|GCOM1|MYZAP|POLR2M,-0.275415583,5.562399159,-1.630740338,0.134592864
MSTRG.22908|PTPRK,0.301585197,3.297307859,1.791668037,0.104032871
MSTRG.20296|TMEM184C,-0.463430658,3.877381862,-1.691952219,0.122122377
MSTRG.27440|FGF13,-0.191232228,4.363394631,-1.652517173,0.130030992
MSTRG.13203|PIN1,-0.285878961,4.211007995,-1.665891048,0.127298663
MSTRG.17629|MAFF,1.339394943,2.185068264,2.568108137,0.028381102
MSTRG.23229|FAM120B,-0.169716457,4.022013495,-1.690102955,0.122483316
MSTRG.21815|CANX,0.234289546,6.485248461,1.644083868,0.131780913
MSTRG.7818|DPF3,-0.18620408,4.431867148,-1.64763113,0.131042293
MSTRG.24113|DUS4L,0.485983748,1.776192177,2.290846748,0.045430787
MSTRG.4113|DNAJC24,-0.401309563,3.300259464,-1.793352965,0.103749461
MSTRG.9136|AGBL1,-0.397471181,2.204105604,-2.100491874,0.062558201
MSTRG.24707|TRIM35,0.327993434,2.466296845,2.027846857,0.07060499
MSTRG.22887|RNF217,0.255113689,3.518393756,1.746134785,0.11196578
MSTRG.23915|PON2,0.318805807,3.927735526,1.69388059,0.121747023
MSTRG.18947|UBA5,-0.268085576,4.629905873,-1.640418268,0.132548093
ENSG00000185513,-0.351928991,2.897123213,-1.913648182,0.085263764
ENSG00000140836,-0.275078675,4.596833379,-1.636772271,0.133315137
MSTRG.8742|VPS13C,-0.244859586,5.821610611,-1.629024371,0.134958349
MSTRG.5072|FXYD2|FXYD6|FXYD6-FXYD2,0.448682633,3.848876302,1.710890567,0.118481022
MSTRG.3892|PRKCDBP,0.56888442,2.69855099,1.973874263,0.077209187
MSTRG.6679|FZD10-AS1,1.279645598,0.316104361,3.575126468,0.005208799
MSTRG.4082|E2F8,-0.384174137,3.838694726,-1.746603977,0.111881291
MSTRG.10932|GAS7,0.337020485,4.222315408,1.680667993,0.124339875
MSTRG.10930|DHRS7C|GSG1L2|RP11-477N12.4,-0.370553379,6.336821278,-1.636075696,0.133462134
MSTRG.27181|TSPAN6,0.582581001,1.641421233,2.3410338,0.041734224
MSTRG.5766|AC073610.5|ARF3|FKBP11|RP11-302B13.1|RP11-302B13.5,0.267894795,3.892734734,1.698698204,0.12081384
MSTRG.24466|BET1P1|GIMAP1|GIMAP1-GIMAP5|GIMAP5,0.274445069,4.267176406,1.65352071,0.129824152
MSTRG.15147|TMEM131,-0.228306587,5.832685418,-1.627002949,0.13539003
MSTRG.14622|RMDN2,0.69234033,1.515891299,2.435481259,0.035558982
MSTRG.23637|COBL,-0.221715699,6.3481864,-1.63581294,0.133517621
MSTRG.11537|STAT5B,-0.234494252,6.192223802,-1.631407225,0.134451063
MSTRG.22033|CMAHP,0.894685976,1.232701388,2.551573922,0.029190902
MSTRG.572|KHDRBS1,-0.29367751,4.844054338,-1.625389902,0.135735387
MSTRG.17132|ERG,0.386348851,3.601347934,1.713144886,0.118054194
MSTRG.1763|THBS3,0.392008563,3.537461223,1.776420514,0.106630067
MSTRG.27277|TMEM164,-0.709602904,4.506476654,-1.647518442,0.1310657
MSTRG.6859|SMAD9,0.615926442,2.678039138,1.939570072,0.0817049
MSTRG.22300|C6orf106,-0.252011435,7.799301267,-1.673222261,0.125822895
MSTRG.5842|GRASP,0.819292951,1.320290911,2.572735118,0.028158512
MSTRG.3367|PLCE1,0.985622826,2.719614589,2.015248477,0.072096953
ENSG00000138660,0.278770722,2.421037612,2.019964802,0.071534959
MSTRG.24853|KAT6A,-0.215740936,5.040051553,-1.621345447,0.136604776
MSTRG.2195|SHISA4,-0.194751849,7.399339057,-1.662055164,0.128077017
MSTRG.6863|SUPT20H,-0.216967791,4.015174676,-1.670698343,0.126329209
ENSG00000243244,0.374437723,2.170177384,2.088232897,0.06385184
MSTRG.1861|DCAF8|PEX19|RP11-574F21.3,-0.1992016,7.54674052,-1.665102721,0.127458277
MSTRG.18396|MIR6872|SEMA3B,0.432699083,2.749016647,1.931750201,0.082763572
MSTRG.3695|DHX32,-0.18293827,3.962717763,-1.675281191,0.125411216
MSTRG.19447|SMCO1,-0.490163806,6.36354601,-1.635019833,0.133685227
MSTRG.23533|RP11-379H18.1,0.311423238,3.042081796,1.868684482,0.091782474
ENSG00000205133,0.697246379,0.851961546,2.805325921,0.018953831
MSTRG.1318|TMEM167B,0.200058861,4.130661243,1.661670794,0.128155246
MSTRG.17218|COL6A1,0.54530458,7.240384115,1.645168841,0.131554602
MSTRG.20720|ZNF131,-0.236420366,2.846694362,-1.900947333,0.087059931
MSTRG.20188|ANXA5,0.384714087,5.538574549,1.616820499,0.137583342
MSTRG.1359|LRIF1,-0.369687328,3.310614161,-1.774129421,0.107025421
MSTRG.22028|PPIAP29,0.408465025,1.852906451,2.304546163,0.044391204
MSTRG.23913|SGCE,0.387191541,2.949491553,1.901463574,0.08698624
MSTRG.25913|TMEM2,0.23629276,3.375678933,1.761291439,0.109265711
MSTRG.11823|ANKRD40,-0.260137473,6.930771028,-1.643751589,0.131850292
MSTRG.26416|TBC1D13,-0.247205112,4.337411032,-1.640710374,0.132486811
MSTRG.1852|ATP1A2,-0.285838787,9.586608179,-1.710796411,0.11849888
MSTRG.23243|PDGFA,-0.280902263,3.392878444,-1.744552716,0.112251099
MSTRG.12096|LRRC37A16P,-0.65385198,1.796971768,-2.274556464,0.04669785
MSTRG.22190|BAG6,-0.178982845,6.860467947,-1.638998995,0.132846208
MSTRG.9056|GOLGA6L9|RP11-152F13.8|UBE2Q2P2,-0.344513106,2.831797126,-1.894965439,0.087918076
MSTRG.14962|DCTN1|RP11-287D1.3|SLC4A5,-0.190452074,6.500560236,-1.628832751,0.134999217
MSTRG.15228|SEPT10,0.173189637,4.343236487,1.632439309,0.134231872
MSTRG.17982|RBSN,-0.164935993,4.344432498,-1.634771549,0.133737736
MSTRG.24457|RARRES2,0.948055274,1.563581158,2.429349931,0.035931042
MSTRG.3797|TOLLIP-AS1,0.738054195,0.835720628,2.82143269,0.018441812
MSTRG.1641|MLLT11,0.899410413,3.454785424,1.751362134,0.111027751
ENSG00000162636,0.813900284,1.590434976,2.428394972,0.035989335
MSTRG.7331|PRMT5,-0.205819915,4.737623539,-1.622679783,0.136317402
MSTRG.19015|RBP1,1.462159442,1.825924424,2.322516176,0.043062644
MSTRG.26383|DNM1,0.660816726,2.105888436,2.239117736,0.049574001
MSTRG.16685|DBNDD2|SYS1|SYS1-DBNDD2,-0.227887058,6.592225022,-1.628817667,0.135002434
ENSG00000137766,-0.799080156,2.359201962,-2.020707148,0.07144688
MSTRG.27159|APOOL,1.086238009,4.207036984,1.646802956,0.131214405
MSTRG.16658|EMILIN3,1.05292063,0.457788379,3.073411073,0.012031271
MSTRG.883|BTF3L4,-0.383123291,4.75714237,-1.620821069,0.136717859
ENSG00000156011,0.482338167,1.675855764,2.31964043,0.043272616
MSTRG.10338|COG8|PDF|RP11-343C2.12|RP11-343C2.7|RP11-343C2.9|TERF2|TMED6,-0.159637558,5.194076334,-1.609988337,0.139072716
MSTRG.2279|MAPKAPK2,-0.185906327,6.70842169,-1.629547511,0.134846831
MSTRG.4153|ABTB2,-0.328836461,3.786271541,-1.690467306,0.122412125
MSTRG.6325|NT5DC3,-0.554430887,3.314638682,-1.772657208,0.107280177
MSTRG.3462|LZTS2,0.295604904,4.819596284,1.613909179,0.138216246
MSTRG.27011|GNL3L,-0.386970834,2.321386276,-2.002726758,0.073609378
MSTRG.77|SSU72,-0.146888052,6.293862254,-1.617054718,0.137532537
MSTRG.4767|EMSY,-0.413732841,3.540598187,-1.712601942,0.118156866
MSTRG.4458|ATG2A,-0.207732477,4.013325401,-1.656393502,0.12923367
MSTRG.7229|ATP11A,-0.432991295,4.553003483,-1.619119424,0.137085397
MSTRG.8674|ALDH1A2,0.29535351,3.853121693,1.677050386,0.12505844
MSTRG.8107|CINP,-0.166672474,4.081172487,-1.653127556,0.12990515
MSTRG.16329|C20orf196,0.525841555,1.084589197,2.621854283,0.025900088
MSTRG.13843|ARHGEF1,0.303030645,4.005760173,1.661768091,0.12813544
MSTRG.8033|IFI27L2,0.773498567,0.323228113,3.327235675,0.007855472
MSTRG.1610|TARS2,-0.256283279,4.580674598,-1.618845727,0.137144595
TMEM119,1.662494398,0.745112283,2.897323722,0.016211051
MSTRG.2313|PPP2R5A,-0.17688308,5.236964009,-1.604617344,0.140253631
MSTRG.19201|BCHE,0.433280003,1.629069436,2.320917074,0.043179279
MSTRG.2524|ACTN2,-0.337513517,11.44639671,-1.747717271,0.111681048
MSTRG.5850|EIF4B,-0.412901388,8.003421436,-1.661498467,0.128190334
MSTRG.6545|RP1-267D11.6,-0.537798969,1.222413056,-2.609456124,0.026452506
MSTRG.20932|IQGAP2,1.017590752,0.949032074,2.816862053,0.018585673
MSTRG.10896|NAA38,0.367735571,4.150264871,1.636745243,0.133320838
MSTRG.9094|AC136698.1|GOLGA2P7,-0.507918092,2.688595068,-1.882343082,0.089754783
MSTRG.26148|MRPL50,-0.218124759,4.163552808,-1.646842703,0.13120614
MSTRG.16233|HDLBP,-0.202484458,8.306078141,-1.664631262,0.12755382
MSTRG.3288|FAM35A,0.238349216,3.108447855,1.797829735,0.102999899
MSTRG.12579|LDLRAD4,-0.385265904,4.053253691,-1.642505331,0.132110798
MSTRG.13401|HSH2D|RAB8A,0.955959365,1.770719843,2.270866031,0.046989632
ENSG00000147180,0.525737569,1.329242347,2.446836623,0.034879914
MSTRG.22902|RSPO3,-0.477011155,3.755639513,-1.681077866,0.124258698
MSTRG.1781|ASH1L|MIR555,-0.211898989,6.081058731,-1.610049061,0.139059415
MSTRG.8925|NPTN-IT1,-0.491853902,2.657198591,-1.91046765,0.08571028
MSTRG.21279|LYRM7,-0.756085817,5.384548264,-1.609982665,0.139073958
MSTRG.21950|RP1-257A7.4|TBC1D7,0.291422417,2.576291551,1.955096509,0.079640446
LAD1|TNNT2,1.97996705,1.915434854,2.396023279,0.03802136
KAZALD1,1.533952318,2.345844858,2.031800884,0.0701428
MSTRG.14317|ZNF544,0.629827405,1.756685988,2.313778678,0.043703707
MSTRG.5270|WNK1,-0.44385956,7.27205977,-1.63521102,0.133644807
MSTRG.21879|TUBB2A,0.499535401,2.791013992,1.923969018,0.083829755
MSTRG.17236|PRMT2,0.266972584,4.092178402,1.646635422,0.131249246
MSTRG.7664|DACT1,1.031261542,1.055402491,2.730362676,0.02153194
MSTRG.13218|ICAM1,1.159776623,2.246825373,2.147543117,0.057822088
MSTRG.2149|EEF1A1P14,0.882384236,1.325621758,2.593132644,0.027197778
MSTRG.9343|RAB40C|WFIKKN1,-0.774858568,2.806734883,-1.854884926,0.09387425
MSTRG.18415|RBM15B,0.245878962,3.764731921,1.686093825,0.123269129
MSTRG.18762|IGSF11,0.59779465,1.800328543,2.276665818,0.046531867
MSTRG.11500|MSL1,0.283975264,5.390416818,1.594836559,0.142427061
MSTRG.8985|TMEM266,-0.445211852,2.954175638,-1.798075278,0.102958931
MSTRG.16879|ARFRP1,0.261997665,3.846137411,1.679814852,0.124508998
MSTRG.10148|OGFOD1,-0.28926511,5.729734767,-1.597050457,0.141932497
MSTRG.1592|SF3B4,0.226948237,3.381792121,1.74561969,0.112058602
MSTRG.10572|MVD,-0.216594199,3.479846534,-1.723867746,0.116043
MSTRG.17247|CECR1,0.575319539,2.547951014,2.005784901,0.073237257
MSTRG.6900|RGCC,0.267243763,3.776220639,1.662427722,0.128001233
SAA1,2.622059075,1.172459392,3.243449926,0.009037437
MSTRG.15670|DFNB59,0.545846352,0.907056884,2.583900332,0.027628514
MSTRG.14970|RTKN,0.463263047,2.43554933,1.982389078,0.076129914
ENSG00000114346,0.610225948,1.0184815,2.678786161,0.023507706
MSTRG.8913|ARIH1|MIR630|RP11-1006G14.4,-0.191513396,5.079831427,-1.591697427,0.143130939
MSTRG.18376|RNF123,-0.253315076,7.339024049,-1.62635082,0.135529558
MSTRG.10147|NUDT21,-0.216197298,5.089123507,-1.591636965,0.143144526
ENSG00000104888,0.86457516,0.6301737,2.886139945,0.016521792
MSTRG.16909|CH507-42P11.8,1.444451486,1.564885494,2.640949719,0.025071701
MSTRG.13148|CTD-2207O23.10|MCOLN1|PNPLA6,-0.173313851,5.019807634,-1.592718074,0.142901744
MSTRG.21984|KIF13A,-0.231041488,6.970861793,-1.618083243,0.137309633
MSTRG.1297|ACTG1P4|AMY2B|RNPC3,-0.228574008,5.972286537,-1.596049722,0.142155862
MSTRG.21387|RP11-381K20.2,-0.95427136,1.412110294,-2.362848372,0.040220637
ENSG00000005249,0.463094167,1.880019109,2.197601337,0.053161992
MSTRG.7085|EDNRB,0.372880684,2.638984936,1.88052114,0.090022829
MSTRG.629|KIAA0319L,-0.178350463,5.756829606,-1.591563848,0.143160959
MSTRG.25812|GNE,0.512739938,2.963693371,1.797037721,0.103132145
MSTRG.12536|PPP4R1,0.165179657,4.301667051,1.617037041,0.13753637
MSTRG.3542|SFR1,0.619750565,0.885522115,2.681576063,0.023396325
MSTRG.98|SKI,0.248919955,4.649063752,1.600750522,0.141109343
MSTRG.8445|OIP5-AS1,-0.867954965,7.365748767,-1.621807662,0.136505168
MSTRG.23182|SLC22A3,-0.390081546,4.82197362,-1.604888735,0.140193747
MSTRG.17652|CBX6,0.268736773,3.422168738,1.722967982,0.116210557
MSTRG.20352|RP11-597D13.9|TMEM144,0.520917903,1.738929987,2.251977345,0.048511003
MSTRG.17604|CDC42EP1,0.611246868,3.076007395,1.821991009,0.099039835
MSTRG.8614|TMOD2,-0.337199594,2.63426088,-1.873765835,0.091023195
MSTRG.3939|STK33,-0.606456809,1.343093451,-2.422875732,0.03632807
MSTRG.24242|CCDC136,-0.829530425,1.312729655,-2.449268402,0.03473616
MSTRG.21306|IRF1,0.385864364,2.581295058,1.962235889,0.078707707
MSTRG.6614|RP11-463O12.5|VPS37B,0.295958353,2.886998871,1.823540656,0.098790701
MSTRG.4377|MTA2,0.259202331,3.966709343,1.644232088,0.131749976
MSTRG.17358|YPEL1,0.618898577,2.449831199,1.937528511,0.08198006
MSTRG.6972|RCBTB2,0.399727386,2.946870614,1.814934267,0.100181686
MSTRG.7413|G2E3,-0.456972209,2.160234417,-2.069553128,0.065872239
MSTRG.1813|GLMP,0.604632868,1.798486254,2.210767251,0.051997797
MSTRG.90|GNB1,0.205668418,5.693999763,1.58655627,0.144290396
MSTRG.12666|B4GALT6,0.558633809,0.989977109,2.39695728,0.037961181
MSTRG.11647|HEXIM2,-0.474885569,3.029498788,-1.752831159,0.110765434
MSTRG.14551|WDR43,0.181714211,4.104370347,1.630552021,0.134632931
MSTRG.12030|CTC-264K15.6,-0.630210241,1.695017049,-2.138711857,0.05868399
MSTRG.4300|ZDHHC5,-0.213216293,5.634121999,-1.584689483,0.144713459
ENSG00000102287,0.42413886,2.444301654,1.978053967,0.07667761
MSTRG.25792|GBA2,-0.245106965,6.103932108,-1.589302501,0.14367002
MSTRG.4375|EEF1G|RP11-864I4.1|TUT1,-0.196526271,10.49513667,-1.696108486,0.121314667
MSTRG.13321|PRDX2,-0.433836566,6.86417149,-1.600670401,0.141127122
MSTRG.20828|DIMT1,0.239725117,3.203777596,1.753663068,0.110617135
MSTRG.27414|FAM127C,0.4533988,1.709261571,2.234282238,0.049979524
MSTRG.21939|SMIM13,-0.191297825,4.015375408,-1.626960121,0.13539919
MSTRG.24672|SORBS3,0.282781939,4.844574893,1.585557951,0.144516505
MSTRG.4736|NEU3,0.897277355,4.127711067,1.624405133,0.135946615
MSTRG.26192|TXN,0.425937297,4.05699969,1.64742748,0.131084597
MSTRG.24990|PREX2,0.410452734,3.129158032,1.728194694,0.115240288
MSTRG.14182|NDUFV2P1,-0.337517203,2.804774533,-1.837700608,0.096540891
MSTRG.13093|FEM1A,0.920593537,8.380354204,1.645154635,0.131557563
MSTRG.22797|REV3L,0.176166246,4.679862393,1.590683603,0.143358924
MSTRG.6630|KMT5A,-0.190029261,3.85584837,-1.641153399,0.132393916
MSTRG.27326|NKAP,-0.25059072,3.715374763,-1.662673891,0.12795118
MSTRG.17268|PEX26|TUBA8|XXbac-B476C20.10,-0.356433679,6.394207768,-1.590701171,0.143354971
MSTRG.6583|KDM2B,-0.230805648,3.401455851,-1.701095754,0.120351846
MSTRG.21501|PCDH12,0.428846808,3.096450254,1.759230292,0.109629363
MSTRG.21261|MEGF10,0.760731607,2.616655375,1.952019851,0.080045597
MSTRG.14973|CCDC142|MRPL53,-0.200645389,3.860154588,-1.646489309,0.13127964
MSTRG.2681|OPTN,-0.333539357,8.776769434,-1.650256021,0.130498126
MSTRG.20416|FBXO8,-0.516055535,1.768345111,-2.209971119,0.052067489
MSTRG.15295|CCDC93,-0.343127346,4.662076727,-1.590002173,0.143512343
MSTRG.24645|PCM1,-0.218573069,7.239823557,-1.609655633,0.139145609
MSTRG.2673|CAMK1D,0.765111192,1.624984427,2.32886259,0.042602777
MSTRG.1980|ATP1B1,-0.39501851,7.530358566,-1.61354518,0.138295559
MSTRG.21032|TMEM161B,-0.333358931,2.994539222,-1.7926148,0.103873535
MSTRG.19016|NMNAT3|RP11-553K23.2,-0.376434194,3.484164863,-1.694890632,0.121550837
MSTRG.50|B3GALT6,0.418940036,2.276417967,2.055909351,0.067386281
MSTRG.23250|GET4|SUN1,-0.164192918,7.380332455,-1.612024483,0.138627351
MSTRG.23297|AC092171.4,-0.445371602,1.866303974,-2.151937041,0.057397798
MSTRG.10291|PSKH1,-0.237808269,3.780148615,-1.643655162,0.131870432
MSTRG.10243|FAM96B,-0.286021431,5.07358813,-1.577616824,0.146326304
MSTRG.15755|MFSD6,0.296256978,3.012171838,1.765734033,0.108485646
MSTRG.4316|PATL1,-0.347376722,5.670338311,-1.578703232,0.146077529
MSTRG.16156|ARL4C,1.079277661,1.200858176,2.632986986,0.02541387
MSTRG.12554|CHMP1B,0.247782449,5.873565117,1.576873383,0.146496759
MSTRG.15181|RNF149|SNORD89,0.261555746,3.340226672,1.726486267,0.115556621
MSTRG.6306|CHPT1,0.192401327,3.694166227,1.658226258,0.128858222
MSTRG.4201|CD82,0.456335861,3.119977193,1.796674157,0.103192903
MSTRG.2915|RASSF4,0.409915446,5.142984094,1.576190277,0.146653535
MSTRG.21349|SEC24A,-0.213883122,3.771952002,-1.643067815,0.131993165
MSTRG.8170|CRIP2,0.353201632,4.556339414,1.595101599,0.142367773
MSTRG.16902|TCEA2,-0.222647091,3.426407269,-1.686986337,0.123093798
MSTRG.25763|DNAJB5,-0.275706286,6.547458471,-1.587408923,0.144097527
MSTRG.7564|ATP5S,-0.579786403,4.320616619,-1.598512691,0.141606685
MSTRG.3829|CD81,0.269441078,5.355384142,1.573170697,0.147348325
MSTRG.3173|NDST2|RP11-574K11.31|ZSWIM8-AS1,0.289733813,3.311651977,1.713363171,0.118012939
MSTRG.5895|RP11-834C11.4,0.8822759,0.424564197,2.958804625,0.014605633
MSTRG.22394|UBR2,-0.218015051,5.922340593,-1.577692526,0.146308957
MSTRG.15483|ARL5A,-0.193527856,5.24379961,-1.572459861,0.147512307
MSTRG.25381|PRNCR1,-0.505984007,1.967816872,-2.125017211,0.060044966
MSTRG.3529|CALHM2,0.57566155,2.430613862,1.989288702,0.075265821
ENSG00000151576,0.726854618,1.429005046,2.309023158,0.044056519
MSTRG.13213|DNMT1|S1PR2,0.242194296,3.562884279,1.684790627,0.123525542
MSTRG.1705|GATAD2B,0.182036066,4.509329675,1.583639368,0.144951926
MSTRG.11005|RP11-138I1.4,-0.939789213,3.929872576,-1.639576168,0.132724902
MSTRG.2121|FAM129A,-0.272333544,7.288946028,-1.604489186,0.140281917
MSTRG.17711|DESI1,-0.219168023,4.323432999,-1.598049836,0.141709745
MSTRG.1401|PHTF1,0.545904492,1.96893269,2.107265061,0.061854236
MSTRG.15953|ATIC,0.157820892,4.993990278,1.571992264,0.147620265
MSTRG.2293|HSD11B1,-0.916703834,1.165555325,-2.492550485,0.032273231
MSTRG.24055|NAPEPLD,-0.29712185,3.202815813,-1.722023509,0.116386676
MSTRG.3840|CDKN1C,0.245618662,3.292039901,1.726772925,0.115503488
MSTRG.26540|FAM69B,0.444002857,2.026082059,2.017596983,0.071816586
MSTRG.2670|NUDT5,0.540418026,1.920765502,2.077448473,0.065010953
MSTRG.4742|ARRB1,0.371219473,2.696490745,1.8460052,0.095243555
MSTRG.11444|CH17-258A22.4,-0.258033244,2.883695879,-1.793676623,0.103695102
MSTRG.26761|AP1S2,-0.201074898,6.164457303,-1.57678884,0.146516154
MSTRG.21923|SNRNP48,-0.547881904,3.434791444,-1.687216852,0.123048551
MSTRG.5308|RHNO1|TULP3,0.283669732,3.631806834,1.657588601,0.128988737
MSTRG.27230|BEX4,0.756337141,1.605846219,2.270527623,0.047016477
MSTRG.25164|TP53INP1,0.182882559,3.839628687,1.625089305,0.135799832
MSTRG.5982|NAB2,0.631792063,2.355123263,2.059770245,0.066954513
MSTRG.20132|PITX2,-0.179947058,4.621370817,-1.576975161,0.146473413
MSTRG.2793|YME1L1,-0.265092175,6.885881257,-1.589166076,0.143700783
ENSG00000075651,0.636177218,1.611477076,2.297006284,0.044960468
MSTRG.27133|SLC16A2,0.538941543,1.838355697,2.181263565,0.054641666
MSTRG.15481|NEB,-0.292709099,13.5597253,-1.751616367,0.110982313
MSTRG.19606|ACOX3,-0.611082267,1.666160468,-2.212707124,0.051828359
MSTRG.26854|CYBB,0.358837892,2.49938785,1.928173279,0.083252097
ENSG00000187068,0.675119981,0.644080244,2.718337853,0.021977149
MSTRG.6447|ADAM1A|MAPKAPK5,-0.216279474,4.035416031,-1.606566829,0.139823971
MSTRG.12000|TANC2,0.38382584,2.478010306,1.909884418,0.085792397
MSTRG.7300|ARHGEF40,0.257906576,4.045980581,1.608166593,0.139472264
MSTRG.10365|ST3GAL2,-0.173893699,4.693341604,-1.569507989,0.148195002
MSTRG.5714|SLC38A2,-0.204062841,7.083583177,-1.58753997,0.144067904
MSTRG.21264|PRRC1,0.245868516,3.653462553,1.656719185,0.129166881
MSTRG.2515|NID1,0.293670421,5.110364963,1.563382561,0.149620577
MSTRG.23807|YWHAG,-0.2437765,8.418207419,-1.623084539,0.136230336
